review,guest_satisfaction_overall,accuracy_rating,cleanliness_rating,location_rating,value_rating,new_price,log_price
2,71,8,6,8,6,36.16666793823242,-1.7233541011810305
2,71,8,6,8,6,36.16666793823242,-1.7233541011810305
2,71,8,6,8,6,36.16666793823242,-1.7233541011810305
2,71,8,6,8,6,36.16666793823242,-1.7233541011810305
2,71,8,6,8,6,36.16666793823242,-1.7233541011810305
2,71,8,6,8,6,35,-1.7738449573516846
2,71,8,6,8,6,35,-1.7738449573516846
2,71,8,6,8,6,35,-1.7738449573516846
2,71,8,6,8,6,34,-1.8184814453125
2,71,8,6,8,6,34,-1.8184814453125
2,71,8,6,8,6,32.83333206176758,-1.872247099876404
2,71,8,6,8,6,30.66666603088379,-1.9773688316345217
2,71,8,6,8,6,35.66666793823242,-1.7447905540466309
2,71,8,6,8,6,35.66666793823242,-1.7447905540466309
2,60,8,6,8,6,31.66666603088379,-1.9279578924179075
2,60,8,6,8,6,32.83333206176758,-1.872247099876404
2,60,8,6,8,6,32.83333206176758,-1.872247099876404
2,60,8,6,8,6,32.83333206176758,-1.872247099876404
3,100,10,9,10,10,101,-0.141963392496109
3,100,10,9,10,10,91,-0.30250871181488037
3,100,10,9,10,10,89.83333587646484,-0.32237762212753296
3,100,10,9,10,10,83.66666412353516,-0.431884229183197
3,100,10,9,10,10,100.66666412353516,-0.14705397188663483
2,93,9,9,9,8,71,-0.6846657991409302
4,91,9,8,9,9,73,-0.6418896317481995
9,96,9,8,9,9,71,-0.6846657991409302
14,94,9,9,8,9,71,-0.6846657991409302
15,93,9,9,8,9,71,-0.6846657991409302
18,94,9,9,8,9,70,-0.7065083980560303
18,94,9,9,8,9,69,-0.7286644577980042
18,94,9,9,8,9,68,-0.7511444091796875
18,94,9,9,8,9,64,-0.8444966673851013
20,95,10,9,9,9,63,-0.8687468767166138
21,94,9,9,8,9,63,-0.8687468767166138
33,95,10,9,9,9,38,-1.6472115516662598
1,100,10,10,10,10,123,0.16148386895656586
1,100,10,10,10,10,138.1666717529297,0.3405309319496155
2,100,10,10,10,10,130.8333282470703,0.256553590297699
2,100,10,10,10,10,124.83333587646484,0.18426629900932312
2,100,10,10,10,10,124.83333587646484,0.18426629900932312
3,100,10,10,10,10,125.83333587646484,0.1965518295764923
3,100,10,10,10,10,123.66666412353516,0.16980737447738647
3,100,10,10,10,10,121.5,0.14259006083011627
1,100,10,10,10,10,68,-0.7511444091796875
1,100,10,10,10,10,68,-0.7511444091796875
1,100,10,10,10,10,67,-0.7739568948745728
1,100,10,10,10,10,66,-0.7971130609512329
1,100,10,10,10,10,65,-0.820622444152832
1,100,10,10,10,10,64,-0.8444966673851013
1,100,10,10,10,10,63,-0.8687468767166138
1,100,10,10,10,10,63,-0.8687468767166138
1,100,10,10,10,10,58,-0.9960789680480956
1,100,10,10,10,10,59,-0.969756007194519
1,100,10,10,10,10,59,-0.969756007194519
1,100,10,10,10,10,61,-0.9184235334396362
1,100,10,10,10,10,60,-0.9438757300376892
1,100,10,10,10,10,60,-0.9438757300376892
9,99,10,10,10,10,89.5,-0.32810187339782715
11,99,10,10,10,10,91.66666412353516,-0.2912687659263611
16,99,10,10,10,10,90.5,-0.3109930157661438
20,99,10,10,10,9,89.5,-0.32810187339782715
24,99,10,10,10,9,89.5,-0.32810187339782715
29,97,10,9,10,9,89.5,-0.32810187339782715
33,97,10,9,10,9,89.5,-0.32810187339782715
37,97,10,10,10,9,89.83333587646484,-0.32237762212753296
37,97,10,10,10,9,87.83333587646484,-0.3570476174354553
37,97,10,10,10,9,88.83333587646484,-0.33961495757102966
39,97,10,10,10,9,86.66666412353516,-0.3776375651359558
2,99,10,10,10,10,80,-0.500890851020813
2,99,10,10,10,10,80,-0.500890851020813
2,99,10,10,10,10,66,-0.7971130609512329
2,90,10,10,10,10,65,-0.820622444152832
5,96,10,10,10,10,64,-0.8444966673851013
10,96,10,10,10,10,63,-0.8687468767166138
13,97,10,10,10,10,64,-0.8444966673851013
16,98,9,10,10,10,62,-0.8933847546577454
19,97,9,10,9,10,61,-0.9184235334396362
19,97,9,10,9,10,61,-0.9184235334396362
24,97,9,10,9,10,57,-1.0228594541549685
24,97,9,10,9,10,49,-1.2557313442230225
27,97,9,10,9,10,49,-1.2557313442230225
29,97,9,10,9,10,49,-1.2557313442230225
37,97,9,10,9,10,59,-0.969756007194519
39,97,9,10,9,10,59,-0.969756007194519
42,97,9,10,9,10,81.16666412353516,-0.4785974621772766
205,98,10,10,9,10,52,-1.1642285585403442
1,94,8,8,10,10,37.66666793823242,-1.6607784032821655
1,94,8,8,10,10,38.83333206176758,-1.6138081550598145
2,97,9,9,10,10,37.83333206176758,-1.6539798974990845
2,97,9,9,10,10,37.66666793823242,-1.6607784032821655
2,97,9,9,10,10,37.66666793823242,-1.6607784032821655
2,97,9,9,10,10,37.66666793823242,-1.6607784032821655
2,100,9,9,10,10,37.66666793823242,-1.6607784032821655
3,93,8,8,9,9,36.66666793823242,-1.702211618423462
4,95,9,9,10,10,36.5,-1.7092269659042358
4,95,9,9,10,10,36.5,-1.7092269659042358
4,95,9,9,10,10,30.5,-1.98576021194458
4,95,9,9,10,10,29.33333396911621,-2.0458173751831055
4,95,9,9,10,10,34.33333206176758,-1.803458571434021
4,95,9,9,10,10,32,-1.911833643913269
4,95,9,9,10,10,33.16666793823242,-1.856692671775818
4,95,9,9,10,10,33.16666793823242,-1.856692671775818
4,95,9,9,10,10,33.16666793823242,-1.856692671775818
4,95,9,9,10,10,34.16666793823242,-1.810951590538025
6,90,8,7,9,8,33.16666793823242,-1.856692671775818
6,90,8,7,9,8,33.16666793823242,-1.856692671775818
1,43,6,2,8,4,83,-0.44420355558395386
1,91,8,8,10,8,85,-0.4075385928153992
1,91,8,8,10,8,83,-0.44420355558395386
1,91,8,8,10,8,89,-0.33672860264778137
2,100,9,8,10,9,90,-0.31952357292175293
2,100,9,8,10,9,88,-0.35412824153900146
2,100,9,8,10,9,86,-0.3895288109779358
3,100,9,9,10,9,86.5,-0.3806017339229584
3,100,9,9,10,9,84.5,-0.4166235029697418
3,100,9,9,10,9,87.33333587646484,-0.36583811044692993
3,100,9,9,10,9,86.33333587646484,-0.3835718035697937
2,89,9,8,9,9,88,-0.35412824153900146
4,89,10,9,9,9,92.5,-0.2773333489894867
5,91,10,9,9,9,89.83333587646484,-0.32237762212753296
7,94,9,9,9,9,93.66666412353516,-0.25803348422050476
9,96,10,9,9,10,95.83333587646484,-0.22282014787197113
10,94,9,9,9,9,96.16666412353516,-0.21747331321239471
13,95,10,9,9,10,96,-0.22014454007148743
16,96,10,9,9,10,100.83333587646484,-0.14450611174106598
16,96,10,9,9,10,94.83333587646484,-0.2389722615480423
17,96,10,9,9,10,92.66666412353516,-0.2745615541934967
18,97,10,9,9,10,90.5,-0.3109930157661438
19,95,10,9,9,10,84,-0.42576202750205994
19,95,10,9,9,10,85.16666412353516,-0.40452226996421814
21,95,10,9,9,10,102.16666412353516,-0.12427815794944765
22,95,10,9,9,10,114.33333587646484,0.0489734336733818
1,100,10,10,10,10,167.8333282470703,0.640047013759613
2,97,10,10,9,10,164.6666717529297,0.6107157468795776
2,97,10,10,9,10,163.5,0.5997673273086548
2,90,10,10,9,10,163.5,0.5997673273086548
3,93,10,10,9,10,163.6666717529297,0.6013356447219849
3,93,10,10,9,10,161.3333282470703,0.5792250633239746
3,93,10,10,9,10,159.1666717529297,0.558405339717865
3,93,10,10,9,10,157,0.5372999310493469
3,93,10,10,9,10,159.1666717529297,0.558405339717865
3,93,10,10,9,10,154.8333282470703,0.5159015655517578
3,93,10,10,9,10,151.6666717529297,0.4840819537639618
3,93,10,10,9,10,150.5,0.4721914529800415
3,93,10,10,9,10,139.8333282470703,0.3589944839477539
3,93,10,10,9,10,143,0.3934772312641144
3,93,10,10,9,10,142,0.38267120718955994
3,93,10,10,9,10,142,0.38267120718955994
3,93,10,10,9,10,147.3333282470703,0.43944594264030457
3,93,10,10,9,10,145.1666717529297,0.4166326522827149
3,93,10,10,9,10,145.1666717529297,0.4166326522827149
6,90,9,10,9,10,106.16666412353516,-0.06514135748147964
1,89,8,8,10,8,254.1666717529297,1.2791099548339844
4,82,9,8,8,8,249.8333282470703,1.252630591392517
6,80,9,8,7,8,247.8333282470703,1.2402539253234863
9,82,9,8,7,8,246.8333282470703,1.2340282201766968
9,82,9,8,7,8,248.8333282470703,1.2464547157287598
11,82,8,9,7,8,244.5,1.2194026708602903
11,82,8,9,7,8,240.5,1.194002628326416
11,82,8,9,7,8,237.3333282470703,1.173593282699585
11,82,8,9,7,8,240.5,1.194002628326416
11,82,8,9,7,8,234.1666717529297,1.152909278869629
11,82,8,9,7,8,230,1.125263214111328
11,82,8,9,7,8,227.8333282470703,1.1106882095336914
11,82,8,9,7,8,212.1666717529297,1.0009870529174805
11,82,8,9,7,8,216.3333282470703,1.0309343338012695
1,100,10,10,10,10,83,-0.44420355558395386
1,100,10,10,10,10,82.83333587646484,-0.44729843735694885
1,100,10,10,10,10,81.83333587646484,-0.46600133180618286
1,100,10,10,10,10,80.66666412353516,-0.4881119132041931
1,100,10,10,10,10,79.66666412353516,-0.507320761680603
1,100,10,10,10,10,90,-0.31952357292175293
1,100,10,10,10,10,90.16666412353516,-0.31667467951774597
1,100,10,10,10,10,88,-0.35412824153900146
1,100,10,10,10,10,86.83333587646484,-0.3746792674064636
1,100,10,10,10,10,85.66666412353516,-0.3955085575580597
2,100,10,10,10,10,80.16666412353516,-0.4976865947246551
2,100,10,10,10,10,81.16666412353516,-0.4785974621772766
2,100,10,10,10,10,81.16666412353516,-0.4785974621772766
2,100,10,10,10,10,83.5,-0.4349548816680908
2,100,10,10,10,10,83.33333587646484,-0.438031405210495
2,100,10,10,10,10,82.33333587646484,-0.4566212594509125
3,77,6,6,7,7,56,-1.0501141548156738
4,79,7,6,7,8,57,-1.0228594541549685
7,76,6,6,6,8,56,-1.0501141548156738
7,73,6,6,6,8,56,-1.0501141548156738
8,69,6,6,6,8,56,-1.0501141548156738
13,67,7,7,7,7,55,-1.0778594017028809
16,67,7,7,7,7,54,-1.1061142683029177
19,66,7,6,6,7,53,-1.1348973512649536
19,66,7,6,6,7,45,-1.3868606090545654
20,65,7,7,6,7,45,-1.3868606090545654
21,65,7,7,6,7,45,-1.3868606090545654
21,65,7,7,6,7,45,-1.3868606090545654
21,65,7,7,6,7,45,-1.3868606090545654
21,65,7,7,6,7,45,-1.3868606090545654
22,64,6,6,6,7,45,-1.3868606090545654
22,64,6,6,6,7,49,-1.2557313442230225
22,64,6,6,6,7,49,-1.2557313442230225
22,64,6,6,6,7,49,-1.2557313442230225
22,64,6,6,6,7,49,-1.2557313442230225
2,100,10,10,10,10,154.8333282470703,0.5159015655517578
3,100,10,10,10,10,152.8333282470703,0.49588140845298767
3,100,10,10,10,10,152.8333282470703,0.49588140845298767
3,100,10,10,10,10,153.8333282470703,0.5059238076210022
3,100,10,10,10,10,150.6666717529297,0.4738956391811371
3,100,10,10,10,10,149.5,0.46192583441734314
3,100,10,10,10,10,145.1666717529297,0.4166326522827149
3,72,7,5,5,7,56,-1.0501141548156738
5,81,8,6,7,8,57,-1.0228594541549685
6,83,8,7,8,8,56,-1.0501141548156738
6,83,8,7,8,8,56,-1.0501141548156738
8,78,8,7,7,8,56,-1.0501141548156738
8,78,8,7,7,8,56,-1.0501141548156738
14,71,7,7,7,7,55,-1.0778594017028809
17,67,7,7,7,7,54,-1.1061142683029177
17,67,7,7,7,7,53,-1.1348973512649536
18,64,6,7,6,7,49,-1.2557313442230225
19,65,6,7,6,7,49,-1.2557313442230225
19,65,6,7,6,7,49,-1.2557313442230225
19,65,6,7,6,7,49,-1.2557313442230225
19,65,6,7,6,7,49,-1.2557313442230225
20,64,7,7,7,7,45,-1.3868606090545654
20,64,7,7,7,7,45,-1.3868606090545654
20,64,7,7,7,7,49,-1.2557313442230225
20,64,7,7,7,7,49,-1.2557313442230225
21,65,7,7,7,7,49,-1.2557313442230225
22,65,7,7,7,7,49,-1.2557313442230225
9,89,9,8,8,9,37,-1.6882765293121338
10,89,9,8,9,9,38,-1.6472115516662598
12,89,9,8,9,9,37,-1.6882765293121338
14,80,9,8,8,9,37,-1.6882765293121338
16,78,9,8,8,9,37,-1.6882765293121338
16,78,9,8,8,9,37,-1.6882765293121338
17,74,8,8,7,9,36,-1.730466365814209
17,74,8,8,7,9,36,-1.730466365814209
17,74,8,8,7,9,35,-1.7738449573516846
17,74,8,8,7,9,32,-1.911833643913269
18,73,8,8,7,9,31,-1.960721731185913
18,73,8,8,7,9,31,-1.960721731185913
19,75,8,8,7,9,30,-2.0112128257751465
20,74,8,8,7,9,28,-2.117450714111328
22,75,8,8,7,9,29,-2.063416004180908
23,74,8,8,7,9,29,-2.063416004180908
25,73,8,8,7,8,30,-2.0112128257751465
25,73,8,8,7,8,30,-2.0112128257751465
26,73,8,8,7,8,30,-2.0112128257751465
29,74,8,8,7,8,30,-2.0112128257751465
3,96,10,9,9,10,130.8333282470703,0.256553590297699
4,97,10,9,10,10,143,0.3934772312641144
4,97,10,9,10,10,141,0.3717888593673706
4,95,10,9,10,10,139.8333282470703,0.3589944839477539
6,97,10,9,10,10,139.8333282470703,0.3589944839477539
8,98,10,9,10,10,137.6666717529297,0.3349483907222748
11,98,10,9,9,10,134.5,0.2991146147251129
11,98,10,9,9,10,135.6666717529297,0.31241413950920105
11,98,10,9,9,10,136.5,0.3218434453010559
11,98,10,9,9,10,135.8333282470703,0.3143041133880615
11,98,10,9,9,10,134.6666717529297,0.3010214567184448
12,98,10,10,10,10,113.16666412353516,0.03318036720156669
12,98,10,10,10,10,123.16666412353516,0.1635691523551941
13,98,10,10,10,10,123.16666412353516,0.1635691523551941
3,99,10,10,10,9,71,-0.6846657991409302
3,99,10,10,10,9,73,-0.6418896317481995
3,99,10,10,10,9,71,-0.6846657991409302
3,99,10,10,10,9,71,-0.6846657991409302
3,99,10,10,10,9,71,-0.6846657991409302
4,100,9,10,10,10,71,-0.6846657991409302
7,97,9,10,10,10,70,-0.7065083980560303
9,95,9,10,10,10,69,-0.7286644577980042
9,95,9,10,10,10,69,-0.7286644577980042
9,95,9,10,10,10,67,-0.7739568948745728
9,95,9,10,10,10,66,-0.7971130609512329
9,95,9,10,10,10,65,-0.820622444152832
12,95,9,10,10,9,61,-0.9184235334396362
13,95,9,10,10,10,62,-0.8933847546577454
13,95,9,10,10,10,62,-0.8933847546577454
16,95,9,10,10,10,64,-0.8444966673851013
20,96,9,10,10,10,63,-0.8687468767166138
21,96,9,10,10,10,63,-0.8687468767166138
1,100,10,10,10,10,112.5,0.0240822285413742
4,99,10,10,10,10,106.33333587646484,-0.06272566318511963
6,93,9,10,9,10,105.33333587646484,-0.07727563381195068
7,91,9,10,9,10,105.33333587646484,-0.07727563381195068
11,91,9,10,10,10,110.33333587646484,-0.00586357759311795
14,91,10,10,10,10,108.16666412353516,-0.03640266135334968
14,91,10,10,10,10,98.16666412353516,-0.18577778339385984
14,91,10,10,10,10,97,-0.204187735915184
15,91,9,10,10,9,95,-0.23626874387264252
15,91,9,10,10,9,93.83333587646484,-0.2552962005138397
15,91,9,10,10,9,92.83333587646484,-0.2717948853969574
15,91,9,10,10,9,86.33333587646484,-0.3835718035697937
15,91,9,10,10,9,87.5,-0.3629025518894195
15,91,9,10,10,9,87.5,-0.3629025518894195
15,91,9,10,10,9,90.66666412353516,-0.3081595301628113
15,91,9,10,10,9,89.66666412353516,-0.32523754239082336
15,91,9,10,10,9,89.5,-0.32810187339782715
8,96,10,9,9,10,28,-2.117450714111328
9,96,10,9,9,10,29,-2.063416004180908
11,95,10,9,9,9,29,-2.063416004180908
14,95,10,9,10,10,28,-2.117450714111328
16,95,10,9,10,9,28,-2.117450714111328
16,95,10,9,10,9,30,-2.0112128257751465
17,94,10,9,10,9,28,-2.117450714111328
17,94,10,9,10,9,28,-2.117450714111328
18,93,10,9,10,9,50,-1.224622130393982
19,93,10,9,10,9,50,-1.224622130393982
19,93,10,9,10,9,53,-1.1348973512649536
20,94,10,9,10,9,57,-1.0228594541549685
20,94,10,9,10,9,56,-1.0501141548156738
20,94,10,9,10,9,53,-1.1348973512649536
1,100,6,10,10,10,184.5,0.7858360409736633
1,100,6,10,10,10,181.5,0.7605924010276794
1,100,6,10,10,10,178.3333282470703,0.7334888577461243
1,100,6,10,10,10,176.1666717529297,0.7146662473678589
1,100,6,10,10,10,164.6666717529297,0.6107157468795776
1,100,6,10,10,10,167.8333282470703,0.640047013759613
1,100,6,10,10,10,166.8333282470703,0.6308445930480957
1,100,6,10,10,10,166.8333282470703,0.6308445930480957
1,100,6,10,10,10,172,0.6778082251548767
1,100,6,10,10,10,171,0.6688297390937805
1,100,6,10,10,10,170,0.6597984433174133
10,96,9,10,10,10,178.8333282470703,0.7378004193305969
1,100,0,0,0,0,396.3333435058594,1.9632083177566528
2,100,10,10,10,10,404.6666564941406,1.995249629020691
5,100,10,10,10,10,398.5,1.971603751182556
5,100,10,10,10,10,394.3333435058594,1.955418586730957
7,100,10,10,10,10,393.3333435058594,1.9515087604522705
9,100,10,10,10,10,429.8333435058594,2.0881540775299072
9,100,10,10,10,10,428.8333435058594,2.0845680236816406
9,100,10,10,10,10,416.3333435058594,2.039015531539917
9,100,10,10,10,10,410,2.015411615371704
9,100,10,10,10,10,406.8333435058594,2.0034725666046143
9,100,10,10,10,10,378.8333435058594,1.8936707973480225
9,100,10,10,10,10,386.1666564941406,1.9231936931610107
9,100,10,10,10,10,384,1.9145294427871704
9,100,10,10,10,10,445,2.1415512561798096
9,100,10,10,10,10,460.5,2.194272756576538
9,100,10,10,10,10,455.3333435058594,2.176898956298828
10,100,10,10,10,10,376.8333435058594,1.885519862174988
2,100,10,10,10,10,168,0.6415749788284302
2,100,10,10,10,10,175.3333282470703,0.7073648571968079
3,100,10,10,10,10,172.1666717529297,0.6793001890182495
5,100,10,10,10,10,170.1666717529297,0.6613073348999023
6,100,10,10,10,10,168,0.6415749788284302
8,100,10,10,10,10,179.8333282470703,0.7463867664337158
8,100,10,10,10,10,178.8333282470703,0.7378004193305969
2,100,10,10,10,10,107,-0.053101796656847
4,100,10,10,9,10,113.16666412353516,0.03318036720156669
4,100,10,10,9,10,98.33333587646484,-0.1831653118133545
4,100,10,10,9,10,98.33333587646484,-0.1831653118133545
4,100,10,10,9,10,98.33333587646484,-0.1831653118133545
4,100,10,10,9,10,98.33333587646484,-0.1831653118133545
4,100,10,10,9,10,98.33333587646484,-0.1831653118133545
4,100,10,10,9,10,98.33333587646484,-0.1831653118133545
4,100,10,10,9,10,98.33333587646484,-0.1831653118133545
3,90,10,10,7,9,52.33333206176758,-1.154389262199402
3,90,10,10,7,9,48,-1.2874815464019775
4,90,10,10,7,9,43,-1.4568654298782349
4,90,10,10,7,9,48.33333206176758,-1.2768253087997437
4,90,10,10,7,9,48.33333206176758,-1.2768253087997437
4,80,10,10,7,9,49.33333206176758,-1.2452917098999023
6,88,10,10,8,9,52.16666793823242,-1.1593010425567627
6,88,10,10,8,9,50.16666793823242,-1.2194976806640625
6,88,10,10,8,9,47.5,-1.3036057949066162
7,90,10,10,9,9,44,-1.421465277671814
7,90,10,10,9,9,47.5,-1.3036057949066162
7,90,10,10,9,9,47.33333206176758,-1.3090182542800903
7,90,10,10,9,9,47.16666793823242,-1.3144495487213137
8,86,10,10,9,9,41.33333206176758,-1.5177369117736816
8,86,10,10,9,9,46.83333206176758,-1.3253705501556396
8,86,10,10,9,9,49.83333206176758,-1.229763746261597
8,86,10,10,9,9,46.5,-1.3363696336746216
8,86,10,10,9,9,45,-1.3868606090545654
8,86,10,10,9,9,49,-1.2557313442230225
8,86,10,10,9,9,50.83333206176758,-1.1991695165634155
16,93,10,10,9,9,43.66666793823242,-1.4331750869750977
8,99,10,10,10,10,90.5,-0.3109930157661438
13,98,10,10,10,10,91.66666412353516,-0.2912687659263611
18,99,10,10,10,10,90.5,-0.3109930157661438
23,99,10,10,10,10,89.5,-0.32810187339782715
27,99,10,10,10,10,89.33333587646484,-0.3309720754623413
31,99,10,10,10,10,89.5,-0.32810187339782715
32,99,10,10,10,10,88.33333587646484,-0.3483063280582428
32,99,10,10,10,10,87.16666412353516,-0.3687795400619507
32,99,10,10,10,10,86,-0.3895288109779358
37,99,10,10,10,10,71.16666412353516,-0.68105548620224
39,98,10,10,10,10,70,-0.7065083980560303
44,99,10,10,10,10,68.83333587646484,-0.7323886156082153
44,99,10,10,10,10,68.33333587646484,-0.7436146140098572
48,98,10,10,10,10,63.83333206176758,-0.8485122919082642
53,97,10,10,10,10,79,-0.5202605128288269
56,98,10,10,10,10,61.83333206176758,-0.897529661655426
57,98,10,10,10,10,61.83333206176758,-0.897529661655426
62,97,10,10,10,10,64.16666412353516,-0.8404920697212219
64,98,10,10,10,10,81.16666412353516,-0.4785974621772766
71,98,10,10,10,10,81,-0.4817621111869812
1,91,8,8,8,10,111,0.0034129845444113
2,96,9,9,9,10,108,-0.03877723962068558
2,96,9,9,9,10,108,-0.03877723962068558
2,96,9,9,9,10,109,-0.02458484657108783
4,96,10,10,10,9,95.66666412353516,-0.2255009114742279
6,96,10,10,9,9,97.83333587646484,-0.19101521372795105
6,96,10,10,9,9,95.83333587646484,-0.22282014787197113
6,96,10,10,9,9,95.66666412353516,-0.2255009114742279
7,97,10,10,9,9,94.66666412353516,-0.24168093502521515
7,97,10,10,9,9,95.66666412353516,-0.2255009114742279
8,98,10,10,10,9,93.66666412353516,-0.25803348422050476
9,98,10,10,10,9,92.66666412353516,-0.2745615541934967
9,98,10,10,10,9,91.5,-0.29407140612602234
10,96,10,10,10,9,92.5,-0.2773333489894867
11,96,10,10,10,9,90.5,-0.3109930157661438
11,96,10,10,10,9,88.33333587646484,-0.3483063280582428
11,96,10,10,10,9,87.33333587646484,-0.36583811044692993
11,96,10,10,10,9,82,-0.4628682732582092
11,96,10,10,10,9,85.83333587646484,-0.39251574873924255
11,96,10,10,10,9,85.83333587646484,-0.39251574873924255
11,96,10,10,10,9,88,-0.35412824153900146
11,96,10,10,10,9,88,-0.35412824153900146
11,96,10,10,10,9,87,-0.3717268109321594
3,100,10,10,10,10,118.16666412353516,0.09975442290306091
4,100,10,10,10,10,131,0.25851404666900635
7,97,10,10,9,9,141,0.3717888593673706
11,96,10,10,9,9,139,0.3497906029224396
14,97,10,10,9,10,118,0.09758103638887404
15,97,10,10,9,10,117,0.08447606861591339
16,98,10,10,9,10,118,0.09758103638887404
17,98,10,10,9,10,115,0.05792618915438652
18,98,10,10,9,10,113,0.03091078996658325
18,98,10,10,9,10,112,0.01722282916307449
18,98,10,10,9,10,104,-0.09689122438430786
19,98,10,10,9,10,90,-0.31952357292175293
20,98,10,10,9,10,89,-0.33672860264778137
22,98,10,10,9,10,89,-0.33672860264778137
23,98,10,10,9,10,92,-0.2856796085834503
25,98,10,10,9,10,91,-0.30250871181488037
27,98,10,10,9,10,91,-0.30250871181488037
3,89,9,8,9,9,90,-0.31952357292175293
3,85,9,8,9,9,89,-0.33672860264778137
3,85,9,8,9,9,113,0.03091078996658325
3,85,9,8,9,9,112,0.01722282916307449
3,85,9,8,9,9,110,-0.01052241772413253
3,85,9,8,9,9,113,0.03091078996658325
3,85,9,8,9,9,114,0.04447759687900543
3,85,9,8,9,9,111,0.0034129845444113
3,85,9,8,9,9,109,-0.02458484657108783
3,85,9,8,9,9,109,-0.02458484657108783
3,85,9,8,9,9,101,-0.141963392496109
1,100,10,8,8,10,106.83333587646484,-0.05550207197666168
1,100,10,8,8,10,106.83333587646484,-0.05550207197666168
2,100,10,9,9,10,102.5,-0.1192624643445015
2,100,10,9,9,10,103.66666412353516,-0.10183495283126832
2,100,10,9,9,10,101.5,-0.1343587189912796
2,100,10,10,10,10,80,-0.500890851020813
7,93,10,9,9,9,80,-0.500890851020813
8,89,9,9,8,9,80,-0.500890851020813
9,88,10,9,8,9,80,-0.500890851020813
13,88,9,9,8,9,80,-0.500890851020813
13,88,9,9,8,9,80,-0.500890851020813
3,80,7,6,10,9,34,-1.8184814453125
7,89,9,7,10,9,33,-1.8644500970840456
